Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
"PROMO UNIT 2020 MINI 3 Door 2.0 Cooper S Hatchback (Free Warranty , Free Service and ETC)",MINI,3 Door,2020,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Orange,143000,"RM 1,854/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"LOW MILEAGE 2020 Mercedes-Benz A35 AMG 2.0 4MATIC Sedan (Free Warranty , Free Service and ETC)",Mercedes-Benz,A35 AMG,2020,Sedan,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,225000,"RM 2,917/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Hyundai Grand Starex 2.5 Royale GLS MPV,Hyundai,Grand Starex,2016,MPV,Diesel,85 - 90K KM,Automatic,White,87875,"RM 1,139/month",http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"GRADE 4.5 2022 Lexus NX250 2.5 Luxury SUV ( Free Warranty , Free Service and ETC)",Lexus,NX250,2022,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,259000,"RM 3,358/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Lexus NX350 2.4 F Sport AWD AUCTION GRADE 5A,Lexus,NX350,2022,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,308000,"RM 3,993/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Hyundai Grand Starex 2.5 Royale GLS MPV,Hyundai,Grand Starex,2015,MPV,Diesel,120 - 125K KM,Automatic,Silver,62875,RM 815/month,http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Hyundai Grand Starex 2.5 Royale GLS Premium MPV,Hyundai,Grand Starex,2015,MPV,Diesel,90 - 95K KM,Automatic,Black,63875,RM 828/month,http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton Iriz 1.6 Executive Hatchback,Proton,Iriz,2022,Hatchback,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Maroon,40400,RM 524/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 BMW 328i 2.0 Sport Stage 1,BMW,328i,2012,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Black,56600,RM 734/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Desa Petaling","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda CR-V 1.5 TC VTEC CRV SUV,Honda,CR-V,2018,SUV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,87800,"RM 1,138/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Honda Civic 1.5 RS FL5 TYPE R BUMPER / NICE REAR TAIL LAMP / FULL SERVICE HONDA / ACCIDENT FREE / LOW MILEAGE / EASY TO DEAL,Honda,Civic,2023,Sedan,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,128800,"RM 1,670/month",http://schema.org/UsedCondition,5,"Selangor, Puchong","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"LOW PROCESSING FEE 2023 Honda Step WGN 1.5 Spada Premium Line MPV (Free Warranty , Free Service and ETC)",Honda,Step WGN,2023,MPV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,177000,"RM 2,295/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Volkswagen Tiguan 1.4 280 TSI Highline SUV # Paddle Shift # Power Boot # Original Paint,Volkswagen,Tiguan,2017,SUV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Grey,63888,RM 828/month,http://schema.org/UsedCondition,5,"Selangor, Puchong","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Hyundai Grand Starex 2.5 MPV one power door,Hyundai,Grand Starex,2014,MPV,Diesel,90 - 95K KM,Automatic,Black,59875,RM 776/month,http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Subaru BRZ 2.4 Coupe *Car Grade 5A (METAL ARMY GREY) 8k-KM Mileage Keyless GO Digital EyeSight 6-Speed Automatic 232hp Boxer Engine UNREGISTER,Subaru,BRZ,2022,Coupe,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,228000,"RM 2,956/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Mercedes-Benz GLA250 2.0 4MATIC (A) Full Service Record / 1 Years Warranty / Tip Top Condition / Accident Free / X Depo / Direct Owner / #1,Mercedes-Benz,GLA250,2016,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Grey,88800,"RM 1,151/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, KLCC","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Vellfire 2.5 Z-Spec (A) Recond 8 Years Warranty,Toyota,Vellfire,2020,MPV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,White,178000,"RM 2,308/month",http://schema.org/RefurbishedCondition,7,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Alphard 2.5 G SC Modellista MPV FULLY LOADED (GRED 5A),Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,245000,"RM 3,176/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Harrier 2.0 G (A) Recond 8 Years Warranty,Toyota,Harrier,2020,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,White,152000,"RM 1,971/month",http://schema.org/RefurbishedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"GRADE 5/ 7K MILEAGE 2023 Toyota Harrier 2.0 Z SUV (Free Warranty , Free Service and ETC)",Toyota,Harrier,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,209000,"RM 2,710/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mercedes-Benz A45s AMG 2.0T (A) Recond Recaro Seat Ori Matt Black Body,Mercedes-Benz,A45 AMG,2019,Hatchback,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Others,293000,"RM 3,799/month",http://schema.org/RefurbishedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Sime Darby Mazda CX-8 2.5 SKYACTIV-G High SUV,Mazda,CX-8,2021,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Blue,122000,"RM 1,582/month",http://schema.org/UsedCondition,6,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda Accord 2.0 i-VTEC VTi-L Sedan,Honda,Accord,2018,Sedan,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,White,78800,"RM 1,022/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
